cluster_id,brandSKUId,label,normalized_name,categoryLabel,categories_parsed,primary_category
cluster_255,00fbfd04-6c1a-424e-8091-6de9e92ff5ec,"Haldiram - Garlic Bhakarwadi, 400 Gram",garlic bhakarwadi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_255,72498473-1320-4dad-a677-bc9a84db6594,"Haldiram - Bhakarwadi With Chutney, 200 Gram",bhakarwadi with chutney,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_255,99bc5fa9-6a26-4085-8abb-e28ee81d5061,"Haldiram - Bhakarwadi, 132 Gram Pouch",bhakarwadi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_255,c37c8c20-5ea2-4d6f-b099-d8204708587b,"Haldiram - Bhakarwadi, Rs.15/- Pouch",bhakarwadi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_255,deac42c8-1069-417d-a9e2-0ad8d7ef94b8,"Haldiram - Bikaneri Bhakarwadi, 300 Gram",bikaneri bhakarwadi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_256,2411342c-61fb-4270-8cce-548625f3574f,"Haldiram - Thoda Meetha Namkeen, 930 Gram",thoda meetha namkeen,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_256,810ff28a-1b88-48e5-8da5-6a6c9da16ec0,"Haldiram - Thoda Meetha Namkeen, 900 Gram",thoda meetha namkeen,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_257,3a735301-72a6-4886-81ca-e63a68f4f0b4,"Haldiram - Meetha Bhi Namkeen, 580 Gram",meetha bhi namkeen,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_257,4d287bb6-f79b-46f5-a176-3dec2190c3bb,"Haldiram - Meetha Bhi Namkeen, 580 Gram",meetha bhi namkeen,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_257,6e39cc38-cfe3-4129-881c-46bd62d1eaf6,"Haldiram - Meetha Bhi Namkeen, 570 Gram",meetha bhi namkeen,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_257,d987d3db-5e6b-4fa0-be64-60308f8176c7,"Haldiram - Meetha Bhi Namkeen, 680 Gram",meetha bhi namkeen,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_258,3fe2ee22-9acd-4399-9ebe-2dbd9d63dbd8,"Haldiram - Nimbu Masala (10% Extra), 220 Gram",nimbu masala extra,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_258,953b592b-48dd-4e73-893c-70357cd86e3a,"Haldiram - Nimbu Masala (10% Extra), 440 Gram",nimbu masala extra,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_258,a5177a8c-22a5-4257-af6d-2d9ad72ace08,"Haldiram - Nimbu Masala, 90 Gram",nimbu masala,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_259,4faf43dc-1596-48dc-961c-d8cf31411cac,"Haldiram - Chocolate Cashew Strips, 300 Gram",chocolate cashew strips,Biscuits,Biscuits,Biscuits
cluster_259,6d7c7c0e-6159-4ed4-a00c-151303f57091,"Haldiram - Cashew Cinnamon Cookies, 300 Gram",cashew cinnamon cookies,Biscuits,Biscuits,Biscuits
cluster_259,765f8b3b-c665-435b-bca0-9557b2d10239,"Haldiram - Coconut Cookies, 100 Gram",coconut cookies,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_259,7b76452e-b93b-4c24-b914-330ffba78dc4,"Haldiram - Chocolate Cashew, 300 Gram",chocolate cashew,Biscuits,Biscuits,Biscuits
cluster_259,aa5d9e61-4c5b-4028-8cb3-e877f8248592,"Haldiram - Coconut Cashew Nut Cookies, 200 Gram",coconut cashew nut cookies,Biscuits,Biscuits,Biscuits
cluster_260,35d2ded7-953d-4a13-86c6-da1b942ccc3d,"Haldiram - Atta Ladoo Ghee, 500 Gram",atta ladoo ghee,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_260,3fcfe951-fec4-4374-81e5-c03afac35c3f,"Haldiram - Atta Ladoo, 400 Gram",atta ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_260,899c80c9-fb26-45dc-be03-efcd0cf9a391,"Haldiram - Atta Ladoo, 450 Gram",atta ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_260,a60e6023-5b40-450d-a164-337842a3e1bd,"Haldiram - Atta Ladoo, 800 Gram",atta ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_261,31518940-5f73-4d78-aba0-0bb344255876,"Haldiram - Bhujia, 205 Gram",bhujia,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_261,47ddc9d1-5eca-4df2-af22-75a11f5c858a,"Haldiram - Bhujia, 410 Gram",bhujia,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_261,76fa3d72-a9eb-4c5a-9246-8be779859e4f,"Haldiram - Bhujia (30 Gram Extra), 230 Gram",bhujia extra,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_261,937316a5-efec-46fa-a5ae-b3778cb007e7,"Haldiram - Bhujia, 1.025Kg",bhujia,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_261,a1125ba3-31ea-4f37-9476-6404f247834c,"Haldiram - Plain Bhujia, 230 Gram",plain bhujia,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_262,0982c31c-6b67-44b8-a931-7365771017bb,"Haldiram - Bhujia, 1 Kg",bhujia,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_262,2c0d6d27-bdac-41fc-a708-10c00b369b36,PLAIN BHUJIA 200GM,plain bhujia,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_262,2fd329f1-437a-452c-bc85-54c0e6823480,"Haldiram - Bhujia, 70 Gram",bhujia,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_262,619a4f2c-64ae-4654-8e22-191f9ae3970c,"Haldiram - Bhujia, 400 Gram",bhujia,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_262,762a35f8-d100-4dc9-8026-0f3ffc758cdb,"Haldiram - Bhujia Sev, 200 Gram",bhujia sev,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_262,a82d604f-b715-41d8-99e7-b20ede0807c1,"Haldiram - Bhujia, 38 Gram",bhujia,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_262,a93be814-cf5a-4c88-b171-d99cebf41cc0,"Haldiram - Bhujia, Rs.5/-",bhujia,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_262,da10c77d-1b9c-4730-9b97-da0982df3f7d,"Haldiram - Bhujia, 200 Gram",bhujia,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_262,e8f014db-77d4-4da7-bc63-806982c73617,"Haldiram - Plain Bhujia, 400 Gram",plain bhujia,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_262,ec02fc2c-a75b-46aa-be06-5d41ef679057,"Haldiram - Bhujia (10% Extra), 1.1 Kg",bhujia extra,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_263,6b4aa798-09f1-4c06-943d-ddaaa3ff9344,"Haldiram - Aloo Bhujia 15% Extra, 1150 Gram",aloo bhujia extra,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_263,76dd24c2-bfd4-4764-8935-47ec7225a64e,"Haldiram - Aloo Bhujia (30 Gram Extra), 230 Gram",aloo bhujia extra,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_263,7a0bec29-b74a-43ed-9f71-79b1e8bcfd8c,"Haldiram - Aloo Bhujia (10% Extra), 440 Gram",aloo bhujia extra,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_264,4b418858-c7df-466b-a2d8-68be23a791c9,"Haldiram - Aloo Bhujia, 1.025 Kg",aloo bhujia,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_264,5acc941c-4fdb-462b-b08a-adc62cedd969,"Haldiram - Aloo Bhujia, 205 Gram",aloo bhujia,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_265,0fc8b7cb-4ab8-4bcc-be8e-9a4a18be4176,"Haldiram - Aloo Bhujia, 20 Gram",aloo bhujia,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_265,413d5bc2-3ba2-447f-8766-b053c8e681d9,"Haldiram - Aloo Bhujia (10% Extra), 1.1 Kg",aloo bhujia extra,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_265,4e999416-e421-4e0b-95bd-893f177263f9,"Haldiram - Aloo Bhujia, 80 Gram",aloo bhujia,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_265,54508915-9c63-42d5-bd03-c1d27e814db2,"Haldiram - Aloo Bhujia (10% Extra), 220 Gram",aloo bhujia extra,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_265,62cf94c8-8e3d-4a8f-a30e-31e0fcf56045,"Haldiram - Aloo Bhujia, Rs.10/-",aloo bhujia,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_265,ab171a70-706c-4a9f-a9a9-d956f59054b5,"Haldiram - Aloo Bhujia, 80 Gra,",aloo bhujia gra,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_265,dbbd8a98-fefd-4a4e-aaa8-d84b09d8be9e,"Haldiram - Aloo Bhujia, 42 Gram",aloo bhujia,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_266,692c0408-99a2-4520-9f4a-6b7206e3aa92,"Haldiram - Aloo Bhujia Namkeen, Rs.5/-",aloo bhujia namkeen,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_266,971e315e-aaeb-401d-8ada-a8be2bc1a2e5,"Haldiram - Bhujia Namkeen, Rs.20/-",bhujia namkeen,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_266,a01db2b9-938e-4c8e-858e-226f4e170f80,"Haldiram - Bhujia Namkeen, Rs.10/-",bhujia namkeen,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_267,17a8ad1e-8e51-49b7-9406-f684d4d8ffac,"Haldiram - Motichoor Ladoo, 400 Gram",motichoor ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_267,74a72edf-1692-4949-8e8c-4bc89acceb1a,"Haldiram - Motichoor Ladoo, 800 Gram",motichoor ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_267,83069092-a9a1-4fc4-8f18-f6861145ace3,"Haldiram - Motichoor Ladoo, 1 Kg",motichoor ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_267,88539d18-837e-49b9-b3af-29a0b1f9a006,"Haldiram - Motichoor Ladoo, 500 Gram",motichoor ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_267,a919ca84-6da8-46c5-8320-037782b58b6d,"Haldiram - Moti Choor Ladoo, 500 Gram",moti choor ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_267,a9bad5c5-1ebf-4ef0-bf17-582e7799f174,"Haldiram - Motichoor Ladoo, 250 Gram",motichoor ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_267,c4f07eab-d92a-4e07-98fc-fcaa4fa47961,"Haldiram - Motichoor, 1 Kg",motichoor,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_267,cd23a5fe-3bc6-4d17-8ef1-ce09b1fbaab9,"Haldiram - Motichoor Ladoo, 500 Gram",motichoor ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_267,de8d6848-1c47-41d2-b3f0-b869aacc2352,"Haldiram - Motichoor Ladoo, 400 Gram",motichoor ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_268,2ca30387-b3f4-4a68-865f-542ba143e0e0,"Haldiram - Mini Punjabi Papad, Rs.10/-",mini punjabi papad,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_268,78a25cc8-1e0d-436c-90be-d52708e47011,"Haldiram - Mini Punjabi Papad, 45 Gram",mini punjabi papad,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_268,7ce1399e-0b90-4dfa-ab6c-75099fe0210e,"Haldiram - Mini Punjabi Papad, Rs.10/-",mini punjabi papad,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_268,dc8b16fb-c5a3-4e11-b515-c41ee9b3ff19,"Haldiram - Punjabi Masala Papad, 200 Gram",punjabi masala papad,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_269,49eff420-b538-4366-8356-de90cb383c10,PANGA TEEKHA ACHARI 18 GM,panga teekha achari,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_269,4f0f371a-7c39-4602-ac87-1b35ec7727bc,"Haldiram - Panga Teekha Achari, Rs.5/-",panga teekha achari,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_270,9ee93930-cc87-460d-8352-88220919cbc4,"Haldiram - Punjabi Pakoda, 150 Gram",punjabi pakoda,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_270,bf94a9c8-6f1b-4afe-a9f2-5af6c24e1eef,"Haldiram - Punjabi Pakoda, 150 Gram",punjabi pakoda,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_271,7661be22-b1fe-4ea6-b07a-8a05140f8361,"Haldiram - Whoopies Cheezi Ball, 53 Gram",whoopies cheezi ball,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_271,d1fdd782-67a7-44a4-8dd2-f718edce41da,WHOOPIES LIGHT AND CRISPY CHEEZI BALL 22 GM,whoopies light and crispy cheezi ball,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_271,f05e337e-829f-4c17-87e8-c879c2a98530,"Haldiram - Whoopies Light And Crispy Cheezi Ball, Rs.5/-",whoopies light and crispy cheezi ball,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_272,52bef9ee-3c21-47c6-a97e-10b1beecf52a,"Haldiram - Teekha Meetha, Rs.5/-",teekha meetha,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_272,ef12582e-8737-4395-8626-7cdd913eb1e5,"Haldiram - Teekha Meetha, 150 Gram",teekha meetha,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_273,05f27e7b-6c0b-4775-96b2-ebf85d7e3469,"Haldiram - Teekha Meetha, Rs.10/-",teekha meetha,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_273,0709f4fe-96d6-47c1-a234-d9dba9dba363,"Haldiram - Teekha Meetha Mixture, 90 Gram",teekha meetha mixture,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_273,7ef46313-18ed-4981-8a3d-e9a25b34f98b,"Haldiram - Meetha Teekha, 780 Gram",meetha teekha,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_273,a5b0e6dd-1be4-443c-9dfb-fe396085778f,"Haldiram - Meetha Teekha, 880 Gram",meetha teekha,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_273,aae23f92-1131-4fa4-a41d-8cc292c929f2,"Haldiram - Meetha Teekha, 830 Gram",meetha teekha,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_274,a0b5554a-b8d7-4f03-ba1f-fa31c88c60c0,"Haldiram - Punjabi Tadka Oats, 55 Gram",punjabi tadka oats,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_274,bfa22d42-1ab4-4de2-8a1f-b81ffd5296a1,"Haldiram - Punjabi Tadka Oats, 120 Gram",punjabi tadka oats,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_275,0ca9c941-a6b7-48bb-b917-bdc68176fb5b,"Haldiram - Mathura Peda, 400 Gram",mathura peda,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_275,6bfa65bf-fd31-4d8d-966c-6b396b72c37f,"Haldiram - Mathura Peda, 400 Gram",mathura peda,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_275,9e4a59e3-19ff-4576-bff1-80af928dae17,"Haldiram - Mathura Peda, 1 Kg",mathura peda,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_276,5594e27b-de2e-4775-a0a5-b6145bfcd558,"Haldiram - Punjabi Tadka, 1 Kg",punjabi tadka,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_276,55cc3de7-550a-48b6-a11f-9964a8bc405a,"Haldiram - Punjabi Tadka, 400 Gram",punjabi tadka,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_276,7c828c79-2c29-4079-b57f-8a4bdf60f8a5,"Haldiram - Punjabi Tadka (30 Gram Extra), 230 Gram",punjabi tadka extra,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_276,82efa4cd-cf99-4c34-9288-60043fe96f47,"Haldiram - Punjabi Tadka, 205 Gram",punjabi tadka,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_276,dbd3f6d3-b2de-44a7-85f8-0892215a6d82,"Haldiram - Punjabi Tadka (10% Extra), 220 Gram",punjabi tadka extra,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_277,0b1e9b82-2915-473f-bff4-0bc1ab1057c3,"Haldiram - Punjabi Tadka, Rs.5/-",punjabi tadka,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_277,7fa9696f-bd51-4068-bd16-4bb475d89930,"Haldiram - Punjabi Tadka, Rs.10/-",punjabi tadka,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_277,82901944-beb9-4c60-b11c-727781a59ffc,PUNJABI TADKA 20 GM,punjabi tadka,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_277,b6957480-9b17-4994-baca-6b89f0dc6182,PUNJABI TADKA 42 GM,punjabi tadka,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_278,2da00c19-6fe0-46dc-a83f-458100d17d54,"Haldiram - Mint Makhana, 80 Gram",mint makhana,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_278,f98413a4-09f9-4beb-a598-4581e516aa8a,"Haldiram - Mint Makhana, 70 Gram",mint makhana,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_279,844a85a9-10f6-4365-aadb-0f3c9577c0a6,"Haldiram - Cocktail Mix (Not Fried), 180 Gram",cocktail mix not fried,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_279,9fd47688-3eef-4cf3-a826-28a6f1602a17,"Haldiram - Party Mix, 150 Gram",party mix,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_279,ca2ce4b5-26c3-414b-94f1-b64d0c16d55b,"Haldiram - Cocktail Mix, 170 Gram",cocktail mix,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_280,24b281e4-5fd8-440f-b4d0-56204378f21e,"Haldiram - Achari Cubes, 250 Gram",achari cubes,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_280,33b31e05-677f-4ccd-84af-5ff2e7e85fa2,"Haldiram - Achari Mathi, 400 Gram",achari mathi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_280,5b7f56de-90c1-4044-9c6d-5ca2bbc69801,"Haldiram - Achari Cubes Mathi, Rs.10/-",achari cubes mathi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_280,ea1a6e03-b6e9-4bd7-9587-adff0c7ec0b7,"Haldiram - Mathi Achari Cubes, 35 Gram",mathi achari cubes,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_281,50384d6a-ffbb-4bee-804e-049ceb861afb,"Haldiram - Magic Makhana Pudina, 60 Gram",magic makhana pudina,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_281,ba07d896-e189-479e-92d2-9007350fc7b0,"Haldiram - Magic Makhana Classic Pudina, 17 Gram",magic makhana classic pudina,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_282,1bb4b2be-e464-4d6b-a0ab-e95dd973789a,"Haldiram - Chips Moongdal Natkhat, Rs.10/-",chips moongdal natkhat,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_282,6714f1aa-0e72-42f6-a89c-4772221b8742,"Haldiram - Moongdal Natkhat, 65 Gram",moongdal natkhat,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_282,e444d5c1-519d-47bd-8fd5-1b82216eb8bd,"Haldiram - Chips Moongdal Natkhat, 135 Gram",chips moongdal natkhat,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_283,7277bc9f-c4ca-4d63-bb05-20a18b132653,"Haldiram - Makhana, 210 Gram",makhana,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_283,7309b269-6e29-4b1c-b771-5f64cb375194,"Haldiram - Makhana 5 In 1 Diwali Gift Pack ,400 Gram",makhana in diwali gift,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_283,a53c4d22-7416-4210-9375-a06ae4e77e26,"Haldiram - Magic Makhana Mast Masala, 17 Gram",magic makhana mast masala,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_283,b179de21-18b4-419e-9a28-d8bf3a45a7df,"Haldiram - Magic Makhana Mast Masala, 60 Gram",magic makhana mast masala,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_284,53747cfa-21e5-4439-bdf1-de84ee8c63d5,"Haldiram - Milk Cake, 250 Gram",milk cake,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_284,539ff2e2-a12c-4a26-ac9b-79561dcc02b1,"Haldiram - Milk Cake, 500 Gram",milk cake,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_284,7cd33d97-55d1-4f9f-ad77-355f7a2479a7,"Haldiram - Milk Cake, 1 Kg",milk cake,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_284,e66c1f8b-2129-42e1-9926-b144ae0f1fcd,"Haldiram - Milk Cake, 500 Gram",milk cake,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_285,31790dab-6f41-4b43-b186-8d8e8f48fac1,"Haldiram - Magic Makhana Salt N Pepper, 40 Gram",magic makhana salt n pepper,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_285,87b1426e-71d9-4a30-b469-0846406acbc8,"Haldiram - Magic Makhana Salt N Pepper, 60 Gram",magic makhana salt n pepper,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_286,09b71c22-d40f-4a4f-9e90-ea1d6490efb2,"Haldiram - Magic Makhana Salt N Pepper, 17 Gram",magic makhana salt n pepper,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_286,7728841b-bd9f-48f5-a126-bb3ec6338fe9,"Haldiram - Magic Makhana Salt N Pepper, 80 Gram",magic makhana salt n pepper,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_287,6368b2cc-c41e-49ba-9d55-7b3e1bee72cd,"Haldiram - Makhana Simply Salted, 90 Gram",makhana simply salted,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_287,810f1f86-0f85-4111-ba47-1d500766718d,"Haldiram - Magic Makhana Simply Salted, 80 Gram",magic makhana simply salted,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_287,8a80560a-0875-4ecc-8027-f1fee8c8c955,"Haldiram - Magic Makhana Simply Salted, 17 Gram",magic makhana simply salted,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_287,a6a7c6ce-ebd6-46ea-a6b5-3b61a81afa84,"Haldiram - Magic Makhana Simply Salted, 60 Gram",magic makhana simply salted,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_287,e363dc9b-71bb-4a15-9afc-c4c26a7493e0,"Haldiram - Magic Makhana Simply Salted, 40 Gram",magic makhana simply salted,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_288,5b24373e-08bf-42da-a71f-411b73ec6cff,"Haldiram - Salt N Butter Makhana, 70 Gram",salt n butter makhana,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_288,c507b654-1ffa-4f80-a721-95364b503cf4,"Haldiram - Salt & Butter Makhana, 80 Gram",salt butter makhana,Crunchy Snack,Crunchy Snack,Crunchy Snack
cluster_289,0197de91-8ad2-431a-8ad0-bd3d71d7e79d,"Haldiram - Boondi, 85 Gram",boondi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_289,2145e62b-02ff-4a91-813b-c00838f0679e,"Haldiram - Boondi Meethi, 300 Gram",boondi meethi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_289,65258fa1-12e8-4490-822a-d4676b40fa07,"Haldiram - Boondi Raita,220 Gram",boondi raita,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_289,8a27f4e0-2870-4882-b9b6-e00dba1ae90a,"Haldiram - Boondi Plain, 150 Gram",boondi plain,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_289,a30c86d1-7dc6-4983-9c4b-8b64c6a7aeaa,"Haldiram - Boondi, 300 Gram",boondi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_289,feb03581-2169-4d16-95b4-510f67dffde2,"Haldiram - Boondi, 90 Gram",boondi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_290,2a336410-5dec-49cb-b972-3be48ce8b46a,"Haldiram - Baked Madrashi & Achari Mathi Combo With Dip, 400 Gram",baked madrashi achari mathi combo with dip,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_290,443c3142-8410-42c1-94ed-9e8ee0650611,"Haldiram - Madrasi Mathi, 500 Gram",madrasi mathi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_290,45aa0ca3-b22a-4f5e-89e0-b174965fd325,"Haldiram - Baked Madrashi Mathi With Curry Leaf Dip, 270 Gram",baked madrashi mathi with curry leaf dip,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_291,9eed6320-84bb-4a06-8cc2-43b882d915cd,"Haldiram - Mewa Boondi, 1 Kg",mewa boondi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_291,b402916b-6655-47b2-b6d9-0f6ab8bbcc07,"Haldiram - Mewa Boondi, 100 Gram",mewa boondi,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_292,05e77761-32b8-40fc-89c5-66ad1584a4dc,"Haldiram - Tangy Mango, 50 Gram",tangy mango,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_292,c495a8ca-0ed8-4556-9aa6-97d55763d1ff,"Haldiram - Tangy Mango, 100 Gram",tangy mango,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_293,12577e53-093e-48c3-9dc4-b1593c41a38f,"Haldiram - Mewa Bites, 25 Pieces, 500 Gram",mewa bites pieces,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_293,15a3131d-870d-429c-9a5a-c7ce9b8249ee,"Haldiram - Mewa Bites, 550 Gram",mewa bites,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_293,1d881cf8-a1e2-4827-81da-7855d56cd281,"Haldiram - Assorted Mewa Bite, 350 Gram",assorted mewa bite,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_293,4bda92dd-7052-41c3-9e10-198701667d0e,"Haldiram - Mewa Mixture, 250 Gram",mewa mixture,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_293,949f137e-ba2a-4ef1-9826-014f4e1f2bbf,"Haldiram - Mewa Bites, 340 Gram",mewa bites,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_294,38ce2cbb-5634-4c84-b41c-68c40a62c5a8,"Haldiram - Mewa Ladoo, 1 Kg",mewa ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_294,7be144b5-15ed-4c9b-9320-ef35bc1b3126,"Haldiram - Mewa Ladoo, 500 Gram",mewa ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_294,b7131b95-e5e6-4642-8fb6-b65fd72a815d,"Haldiram - Mewa Ladoo, 500 Gram",mewa ladoo,Sweets/Snacks,"Sweets, Snacks",Sweets
cluster_295,5de6bac8-f68f-4d49-9bc6-b154cfd1cfd6,"Haldiram - Tandoori Peanut, 150 Gram",tandoori peanut,Crunchy Snack,Crunchy Snack,Crunchy Snack
